TELEMETRY_ID,DEVICE_ID,CAR_ID,RENTAL_ID,TIMESTAMP,LATITUDE,LONGITUDE,SPEED_KMH,ACCELERATION_MS2,BRAKE_PRESSURE_BAR,FUEL_LEVEL_PCT,BATTERY_VOLTAGE,ENGINE_TEMP_C,ODOMETER_KM,EVENT_TYPE,CREATED_AT
13100820,491,516,131,2025-10-27T04:13:28,33.5363253,-8.2304571,96.52,0.034,5.32,63.41,13.99,101.78,12447,DRIVING,2025-10-26T21:23:22.403301
13100821,491,516,131,2025-10-27T04:13:58,33.5363253,-8.2304571,0.0,-0.894,0.0,73.95,12.5,48.38,12448,IDLE,2025-10-26T21:23:22.403301
13100822,491,516,131,2025-10-27T04:14:28,33.5363253,-8.2304571,0.0,0.0,0.0,81.26,12.37,44.74,12448,IDLE,2025-10-26T21:23:22.403301
13100823,491,516,131,2025-10-27T04:14:58,33.5360949,-8.2303133,3.46,0.032,0.87,72.95,13.64,103.36,12449,DRIVING,2025-10-26T21:23:22.403301
13100824,491,516,131,2025-10-27T04:15:28,33.5360949,-8.2303133,0.0,-0.032,1.06,75.43,12.34,43.88,12449,IDLE,2025-10-26T21:23:22.403301
13100825,491,516,131,2025-10-27T04:15:58,33.5360949,-8.2303133,0.0,0.0,0.0,80.73,12.25,41.19,12450,IDLE,2025-10-26T21:23:22.403301
13100826,491,516,131,2025-10-27T04:16:28,33.5357948,-8.2299583,5.61,0.052,1.49,75.23,14.29,99.05,12450,DRIVING,2025-10-26T21:23:22.403301
13100827,491,516,131,2025-10-27T04:16:58,33.5353185,-8.229274,9.9,0.04,0.64,78.17,14.36,97.83,12451,DRIVING,2025-10-26T21:23:22.403301
13100828,491,516,131,2025-10-27T04:17:28,33.5349335,-8.2288279,7.13,-0.026,9.64,76.74,13.83,108.51,12452,HARSH_BRAKE,2025-10-26T21:23:22.403301
13100829,491,516,131,2025-10-27T04:17:58,33.5349335,-8.2288279,0.0,-0.066,0.0,63.05,12.56,58.28,12452,IDLE,2025-10-26T21:23:22.403301
13100830,491,516,131,2025-10-27T04:18:28,33.5347972,-8.228267,6.49,0.06,1.86,72.45,14.03,90.5,12453,DRIVING,2025-10-26T21:23:22.403301
13100831,491,516,131,2025-10-27T04:18:58,33.5348997,-8.2275197,8.41,0.018,0.0,80.87,14.25,91.25,12453,DRIVING,2025-10-26T21:23:22.403301
13100832,491,516,131,2025-10-27T04:19:28,33.5351011,-8.2263512,13.25,0.045,0.11,76.35,13.98,91.36,12454,DRIVING,2025-10-26T21:23:22.403301
13100833,491,516,131,2025-10-27T04:19:58,33.5351011,-8.2263512,0.0,-0.123,0.5,73.25,12.59,51.67,12454,IDLE,2025-10-26T21:23:22.403301
13100834,491,516,131,2025-10-27T04:20:28,33.5349312,-8.225427,10.51,0.097,0.17,73.74,13.96,95.56,12455,DRIVING,2025-10-26T21:23:22.403301
13100835,491,516,131,2025-10-27T04:20:58,33.5346528,-8.2223726,34.12,0.219,1.97,76.06,13.77,96.39,12455,DRIVING,2025-10-26T21:23:22.403301
13100836,491,516,131,2025-10-27T04:21:28,33.5350939,-8.2186621,41.61,0.069,2.42,67.67,14.43,95.04,12456,DRIVING,2025-10-26T21:23:22.403301
13100837,491,516,131,2025-10-27T04:21:58,33.5356625,-8.2135665,57.08,0.143,2.1,63.58,14.12,95.48,12456,DRIVING,2025-10-26T21:23:22.403301
13100838,491,516,131,2025-10-27T04:22:28,33.5375016,-8.2079622,66.87,0.091,4.23,66.87,13.64,101.6,12457,DRIVING,2025-10-26T21:23:22.403301
13100839,491,516,131,2025-10-27T04:22:58,33.5414865,-8.2038328,70.14,0.03,2.58,71.25,14.46,98.7,12458,DRIVING,2025-10-26T21:23:22.403301
13100840,491,516,131,2025-10-27T04:23:28,33.5461982,-8.2004269,73.27,0.029,3.58,74.79,13.92,97.55,12458,DRIVING,2025-10-26T21:23:22.403301
13100841,491,516,131,2025-10-27T04:23:58,33.551174,-8.1985742,69.39,-0.036,2.9,71.67,14.21,91.84,12459,DRIVING,2025-10-26T21:23:22.404301
13100842,491,516,131,2025-10-27T04:24:28,33.556455,-8.1964809,74.08,0.043,2.98,74.03,14.48,100.4,12459,DRIVING,2025-10-26T21:23:22.404301
13100843,491,516,131,2025-10-27T04:24:58,33.5626444,-8.1951606,83.74,0.089,3.92,80.71,14.46,92.68,12460,DRIVING,2025-10-26T21:23:22.404301
13100844,491,516,131,2025-10-27T04:25:28,33.5682649,-8.1912369,86.61,0.027,3.03,66.92,14.13,113.33,12460,RAPID_ACCEL,2025-10-26T21:23:22.404301
13100845,491,516,131,2025-10-27T04:25:58,33.5733558,-8.1856659,91.77,0.048,3.44,61.67,14.24,96.3,12461,DRIVING,2025-10-26T21:23:22.404301
13100846,491,516,131,2025-10-27T04:26:28,33.5733558,-8.1856659,0.0,-0.85,1.54,63.68,12.46,58.95,12461,IDLE,2025-10-26T21:23:22.404301
13100847,491,516,131,2025-10-27T04:26:58,33.5736708,-8.1853388,5.55,0.051,1.3,65.1,14.03,99.99,12462,DRIVING,2025-10-26T21:23:22.404301
13100848,491,516,131,2025-10-27T04:27:28,33.5740976,-8.1847462,8.69,0.029,0.78,79.44,13.76,92.58,12462,DRIVING,2025-10-26T21:23:22.404301
13100849,491,516,131,2025-10-27T04:27:58,33.5748336,-8.1842515,11.24,0.024,1.61,64.04,14.46,94.27,12463,DRIVING,2025-10-26T21:23:22.404301
13100850,491,516,131,2025-10-27T04:28:28,33.5758966,-8.1836344,15.73,0.042,0.74,60.44,14.17,100.39,12464,DRIVING,2025-10-26T21:23:22.404301
13100851,491,516,131,2025-10-27T04:28:58,33.5758966,-8.1836344,0.0,-0.146,0.51,80.3,12.38,51.49,12464,IDLE,2025-10-26T21:23:22.404301
13100852,491,516,131,2025-10-27T04:29:28,33.5758966,-8.1836344,0.0,0.0,0.0,70.43,12.34,46.34,12465,IDLE,2025-10-26T21:23:22.404301
13100853,491,516,131,2025-10-27T04:29:58,33.5763647,-8.183332,7.08,0.066,0.02,70.93,14.43,90.37,12465,DRIVING,2025-10-26T21:23:22.404301
13100854,491,516,131,2025-10-27T04:30:28,33.5773733,-8.1830526,13.79,0.062,0.67,78.57,14.01,98.19,12466,DRIVING,2025-10-26T21:23:22.404301
13100855,491,516,131,2025-10-27T04:30:58,33.5782976,-8.1827266,12.83,-0.009,0.38,60.73,13.65,98.61,12466,DRIVING,2025-10-26T21:23:22.404301
13100856,491,516,131,2025-10-27T04:31:28,33.5793077,-8.182061,15.35,0.023,0.33,75.25,13.54,97.18,12467,DRIVING,2025-10-26T21:23:22.404301
13100857,491,516,131,2025-10-27T04:31:58,33.5793077,-8.182061,0.0,-0.142,1.75,82.32,12.34,44.41,12467,IDLE,2025-10-26T21:23:22.404301
13100858,491,516,131,2025-10-27T04:32:28,33.5793077,-8.182061,0.0,0.0,0.0,68.32,12.57,44.44,12468,IDLE,2025-10-26T21:23:22.404301
13100859,491,516,131,2025-10-27T04:32:58,33.5793077,-8.182061,0.0,0.0,0.0,80.9,12.58,53.54,12468,IDLE,2025-10-26T21:23:22.404301
13100860,491,516,131,2025-10-27T04:33:28,33.5798457,-8.1820783,7.17,0.066,0.62,68.72,14.17,90.84,12469,DRIVING,2025-10-26T21:23:22.404301
13100861,491,516,131,2025-10-27T04:33:58,33.5798457,-8.1820783,0.0,-0.066,0.0,63.42,12.31,47.46,12470,IDLE,2025-10-26T21:23:22.404301
13100862,491,516,131,2025-10-27T04:34:28,33.5801835,-8.1821316,4.54,0.042,0.0,69.91,14.24,103.32,12470,DRIVING,2025-10-26T21:23:22.404301
13100863,491,516,131,2025-10-27T04:34:58,33.5804843,-8.1821855,4.05,-0.005,0.0,63.54,14.4,96.36,12471,DRIVING,2025-10-26T21:23:22.405301
13100864,491,516,131,2025-10-27T04:35:28,33.5823344,-8.1816393,25.38,0.197,0.69,74.95,13.84,97.88,12471,DRIVING,2025-10-26T21:23:22.405301
13100865,491,516,131,2025-10-27T04:35:58,33.585324,-8.1802393,42.74,0.161,2.61,61.52,14.21,98.34,12472,DRIVING,2025-10-26T21:23:22.405301
13100866,491,516,131,2025-10-27T04:36:28,33.5891675,-8.1773053,60.67,0.166,3.52,75.42,13.8,102.34,12472,DRIVING,2025-10-26T21:23:22.405301
13100867,491,516,131,2025-10-27T04:36:58,33.5925636,-8.1731582,64.53,0.036,4.11,72.14,13.76,90.04,12473,DRIVING,2025-10-26T21:23:22.405301
13100868,491,516,131,2025-10-27T04:37:28,33.5962356,-8.1685839,70.49,0.055,4.21,75.9,14.14,103.6,12473,DRIVING,2025-10-26T21:23:22.405301
13100869,491,516,131,2025-10-27T04:37:58,33.5987172,-8.1629443,70.77,0.003,5.9,59.82,14.08,101.18,12474,DRIVING,2025-10-26T21:23:22.405301
13100870,491,516,131,2025-10-27T04:38:28,33.6025812,-8.158849,68.65,-0.02,3.98,65.41,13.87,102.27,12474,DRIVING,2025-10-26T21:23:22.405301
13100871,491,516,131,2025-10-27T04:38:58,33.6025812,-8.158849,0.0,-0.636,0.0,76.64,12.38,42.92,12475,IDLE,2025-10-26T21:23:22.405301
13100872,491,516,131,2025-10-27T04:39:28,33.6040985,-8.1577025,23.88,0.221,1.89,73.75,13.55,104.33,12476,DRIVING,2025-10-26T21:23:22.405301
13100873,491,516,131,2025-10-27T04:39:58,33.6059554,-8.1541383,46.64,0.211,4.32,70.06,13.59,92.75,12476,DRIVING,2025-10-26T21:23:22.405301
13100874,491,516,131,2025-10-27T04:40:28,33.6089181,-8.1499393,61.05,0.133,3.91,62.47,14.19,94.52,12477,DRIVING,2025-10-26T21:23:22.405301
13100875,491,516,131,2025-10-27T04:40:58,33.6122681,-8.1453041,68.08,0.065,3.43,63.58,13.87,97.77,12477,DRIVING,2025-10-26T21:23:22.405301
13100876,491,516,131,2025-10-27T04:41:28,33.6158628,-8.1403664,72.75,0.043,12.95,78.51,14.3,110.87,12478,HARSH_BRAKE,2025-10-26T21:23:22.405301
13100877,491,516,131,2025-10-27T04:41:58,33.6178598,-8.133596,79.67,0.064,2.73,69.57,14.26,98.27,12478,DRIVING,2025-10-26T21:23:22.405301
13100878,491,516,131,2025-10-27T04:42:28,33.6197841,-8.1283292,63.8,-0.147,4.67,79.52,14.19,95.22,12479,DRIVING,2025-10-26T21:23:22.405301
13100879,491,516,131,2025-10-27T04:42:58,33.6211983,-8.1232793,59.1,-0.044,4.05,67.46,14.21,95.13,12479,DRIVING,2025-10-26T21:23:22.405301
13100880,491,516,131,2025-10-27T04:43:28,33.6226972,-8.119151,49.95,-0.085,2.91,78.86,13.81,100.32,12480,DRIVING,2025-10-26T21:23:22.405301
13100881,491,516,131,2025-10-27T04:43:58,33.6226972,-8.119151,0.0,-0.463,0.0,80.56,12.23,55.68,12480,IDLE,2025-10-26T21:23:22.405301
13100882,491,516,131,2025-10-27T04:44:28,33.6231005,-8.1179001,14.88,0.138,0.0,79.2,13.62,103.29,12481,RAPID_ACCEL,2025-10-26T21:23:22.405301
13100883,491,516,131,2025-10-27T04:44:58,33.6231005,-8.1179001,0.0,-0.138,0.48,75.45,12.25,41.93,12482,IDLE,2025-10-26T21:23:22.405301
13100884,491,516,131,2025-10-27T04:45:28,33.6234173,-8.1173091,7.8,0.072,0.14,66.77,14.25,92.18,12482,DRIVING,2025-10-26T21:23:22.405301
13100885,491,516,131,2025-10-27T04:45:58,33.623843,-8.1163413,12.14,0.04,0.69,78.19,13.74,100.93,12483,DRIVING,2025-10-26T21:23:22.406301
13100886,491,516,131,2025-10-27T04:46:28,33.623843,-8.1163413,0.0,-0.112,0.0,63.08,12.49,50.58,12483,IDLE,2025-10-26T21:23:22.406301
13100887,491,516,131,2025-10-27T04:46:58,33.6245174,-8.1158453,10.53,0.097,3.51,81.59,14.42,103.86,12484,DRIVING,2025-10-26T21:23:22.406301
13100888,491,516,131,2025-10-27T04:47:28,33.625711,-8.1151216,17.81,0.067,1.81,71.11,13.85,92.71,12484,DRIVING,2025-10-26T21:23:22.406301
13100889,491,516,131,2025-10-27T04:47:58,33.6271374,-8.1140055,22.68,0.045,1.74,72.03,13.97,94.71,12485,DRIVING,2025-10-26T21:23:22.406301
13100890,491,516,131,2025-10-27T04:48:28,33.6271374,-8.1140055,0.0,-0.21,0.0,64.28,12.22,51.14,12485,IDLE,2025-10-26T21:23:22.406301
13100891,491,516,131,2025-10-27T04:48:58,33.6275757,-8.1133773,9.09,0.084,1.01,70.83,14.34,100.31,12486,DRIVING,2025-10-26T21:23:22.406301
13100892,491,516,131,2025-10-27T04:49:28,33.6281063,-8.1127666,9.79,0.006,0.19,61.95,14.34,91.04,12486,DRIVING,2025-10-26T21:23:22.406301
13100893,491,516,131,2025-10-27T04:49:58,33.6288133,-8.111431,17.55,0.072,0.0,81.32,13.9,100.08,12487,DRIVING,2025-10-26T21:23:22.406301
13100894,491,516,131,2025-10-27T04:50:28,33.6297054,-8.1102856,17.39,-0.001,0.0,78.48,13.6,98.86,12488,DRIVING,2025-10-26T21:23:22.406301
13100895,491,516,131,2025-10-27T04:50:58,33.630563,-8.1093488,15.44,-0.018,3.41,67.19,14.34,91.84,12488,DRIVING,2025-10-26T21:23:22.406301
13100896,491,516,131,2025-10-27T04:51:28,33.630563,-8.1093488,0.0,-0.143,0.0,65.22,12.52,45.46,12489,IDLE,2025-10-26T21:23:22.406301
13100897,491,516,131,2025-10-27T04:51:58,33.6307466,-8.1088946,5.6,0.052,2.37,58.69,13.65,97.67,12489,DRIVING,2025-10-26T21:23:22.406301
13100898,491,516,131,2025-10-27T04:52:28,33.6307466,-8.1088946,0.0,-0.052,0.0,76.14,12.25,52.57,12490,IDLE,2025-10-26T21:23:22.407021
13100899,491,516,131,2025-10-27T04:52:58,33.6314193,-8.1080535,12.93,0.12,0.0,70.31,13.83,103.73,12490,RAPID_ACCEL,2025-10-26T21:23:22.407021
13100900,491,516,131,2025-10-27T04:53:28,33.6324475,-8.1079103,13.79,0.008,0.69,79.58,14.29,101.51,12491,DRIVING,2025-10-26T21:23:22.407021
13100901,491,516,131,2025-10-27T04:53:58,33.6324475,-8.1079103,0.0,-0.128,0.92,70.17,12.52,50.85,12491,IDLE,2025-10-26T21:23:22.407021
13100902,491,516,131,2025-10-27T04:54:28,33.6329579,-8.1077707,6.97,0.065,0.0,80.93,13.88,103.72,12492,DRIVING,2025-10-26T21:23:22.407021
13100903,491,516,131,2025-10-27T04:54:58,33.633731,-8.1077806,10.3,0.031,0.11,81.06,14.28,99.89,12492,DRIVING,2025-10-26T21:23:22.407021
13100904,491,516,131,2025-10-27T04:55:28,33.6342327,-8.1076835,6.77,-0.033,1.59,64.48,14.18,91.64,12493,DRIVING,2025-10-26T21:23:22.407021
13100905,491,516,131,2025-10-27T04:55:58,33.6349034,-8.1075453,9.06,0.021,0.0,69.81,13.89,97.6,12494,DRIVING,2025-10-26T21:23:22.407021
13100906,491,516,131,2025-10-27T04:56:28,33.6356086,-8.1074115,9.51,0.004,3.1,65.07,13.56,94.27,12494,DRIVING,2025-10-26T21:23:22.407021
13100907,491,516,131,2025-10-27T04:56:58,33.6361914,-8.1069919,9.05,-0.004,1.5,67.25,13.88,99.38,12495,DRIVING,2025-10-26T21:23:22.407021
13100908,491,516,131,2025-10-27T04:57:28,33.6366548,-8.1061242,11.43,0.022,0.94,72.9,14.15,93.71,12495,DRIVING,2025-10-26T21:23:22.407021
13100909,491,516,131,2025-10-27T04:57:58,33.6371551,-8.1052156,12.08,0.006,1.83,74.31,13.83,90.3,12496,DRIVING,2025-10-26T21:23:22.407530
13100910,491,516,131,2025-10-27T04:58:28,33.638009,-8.1041104,16.72,0.043,0.0,69.15,13.97,90.31,12496,DRIVING,2025-10-26T21:23:22.407530
13100911,491,516,131,2025-10-27T04:58:58,33.6389426,-8.1033211,15.21,-0.014,0.86,71.96,13.6,102.12,12497,DRIVING,2025-10-26T21:23:22.407530
13100912,491,516,131,2025-10-27T04:59:28,33.640251,-8.1024757,19.79,0.042,0.95,63.13,13.86,99.22,12497,DRIVING,2025-10-26T21:23:22.407530
13100913,491,516,131,2025-10-27T04:59:58,33.640251,-8.1024757,0.0,-0.183,0.85,66.36,12.54,41.51,12498,IDLE,2025-10-26T21:23:22.407530
13100914,491,516,131,2025-10-27T05:00:28,33.640251,-8.1024757,0.0,0.0,0.0,80.53,12.29,48.04,12498,IDLE,2025-10-26T21:23:22.407530
13100915,491,516,131,2025-10-27T05:00:58,33.6406395,-8.102487,5.18,0.048,1.46,67.27,14.03,98.5,12499,DRIVING,2025-10-26T21:23:22.407530
13100916,491,516,131,2025-10-27T05:01:28,33.6406395,-8.102487,0.0,-0.048,0.0,62.44,12.52,46.04,12500,IDLE,2025-10-26T21:23:22.407530
13100917,491,516,131,2025-10-27T05:01:58,33.6410723,-8.1026589,6.07,0.056,0.0,71.52,14.17,97.73,12500,DRIVING,2025-10-26T21:23:22.407530
13100918,491,516,131,2025-10-27T05:02:28,33.6410723,-8.1026589,0.0,-0.056,0.0,81.21,12.43,57.25,12501,IDLE,2025-10-26T21:23:22.407530
13100919,491,516,131,2025-10-27T05:02:58,33.6413055,-8.1031589,6.35,0.059,1.21,58.72,14.31,99.57,12501,DRIVING,2025-10-26T21:23:22.407530
13100920,491,516,131,2025-10-27T05:03:28,33.6420051,-8.1041955,14.8,0.078,0.0,80.1,13.74,96.94,12502,DRIVING,2025-10-26T21:23:22.407530
13100921,491,516,131,2025-10-27T05:03:58,33.6426667,-8.1051792,14.02,-0.007,1.38,59.88,14.35,99.51,12502,DRIVING,2025-10-26T21:23:22.407530
13100922,491,516,131,2025-10-27T05:04:28,33.6432873,-8.1065861,17.66,0.034,0.96,74.87,13.61,96.09,12503,DRIVING,2025-10-26T21:23:22.407530
13100923,491,516,131,2025-10-27T05:04:58,33.6432873,-8.1065861,0.0,-0.164,1.46,62.19,12.6,49.71,12503,IDLE,2025-10-26T21:23:22.407530
13100924,491,516,131,2025-10-27T05:05:28,33.6435625,-8.1068985,5.04,0.047,0.34,77.65,14.3,93.88,12504,DRIVING,2025-10-26T21:23:22.407530
13100925,491,516,131,2025-10-27T05:05:58,33.6435625,-8.1068985,0.0,-0.047,0.41,60.62,12.21,49.72,12504,IDLE,2025-10-26T21:23:22.407530
13100926,491,516,131,2025-10-27T05:06:28,33.6439178,-8.1069073,4.73,0.044,0.93,57.36,14.39,100.08,12505,DRIVING,2025-10-26T21:23:22.407530
13100927,491,516,131,2025-10-27T05:06:58,33.6448126,-8.1070654,12.05,0.068,0.9,78.06,14.43,101.02,12506,DRIVING,2025-10-26T21:23:22.407530
13100928,491,516,131,2025-10-27T05:07:28,33.6462423,-8.1072281,19.13,0.066,1.27,62.06,13.59,97.45,12506,DRIVING,2025-10-26T21:23:22.407530
13100929,491,516,131,2025-10-27T05:07:58,33.6481734,-8.1067914,26.17,0.065,1.5,60.4,14.44,114.53,12507,RAPID_ACCEL,2025-10-26T21:23:22.407530
13100930,491,516,131,2025-10-27T05:08:28,33.6481734,-8.1067914,0.0,-0.242,0.0,77.06,12.3,48.79,12507,IDLE,2025-10-26T21:23:22.407530
13100931,491,516,131,2025-10-27T05:08:58,33.6485781,-8.106171,8.74,0.081,0.22,57.87,14.18,96.36,12508,DRIVING,2025-10-26T21:23:22.407530
13100932,491,516,131,2025-10-27T05:09:28,33.6494254,-8.1052499,15.22,0.06,0.0,71.86,13.52,102.32,12508,DRIVING,2025-10-26T21:23:22.408535
13100933,491,516,131,2025-10-27T05:09:58,33.6504908,-8.1043001,17.67,0.023,0.0,57.6,13.74,101.83,12509,DRIVING,2025-10-26T21:23:22.408535
13100934,491,516,131,2025-10-27T05:10:28,33.6515495,-8.1027781,21.99,0.04,0.19,63.28,14.03,100.28,12509,DRIVING,2025-10-26T21:23:22.408535
13100935,491,516,131,2025-10-27T05:10:58,33.6526773,-8.1006284,28.17,0.057,2.44,58.58,13.76,104.67,12510,DRIVING,2025-10-26T21:23:22.408535
13100936,491,516,131,2025-10-27T05:11:28,33.6533751,-8.0982486,27.98,-0.002,0.33,73.22,13.94,92.4,12510,DRIVING,2025-10-26T21:23:22.408535
13100937,491,516,131,2025-10-27T05:11:58,33.6540997,-8.0953704,33.34,0.05,2.22,71.32,14.32,103.0,12511,DRIVING,2025-10-26T21:23:22.408535
13100938,491,516,131,2025-10-27T05:12:28,33.6551168,-8.0932753,26.89,-0.06,2.66,59.82,14.32,103.15,12512,DRIVING,2025-10-26T21:23:22.408535
13100939,491,516,131,2025-10-27T05:12:58,33.6558284,-8.0912907,23.96,-0.027,0.15,72.04,14.24,102.2,12512,DRIVING,2025-10-26T21:23:22.408535
13100940,491,516,131,2025-10-27T05:13:28,33.6573464,-8.0892505,30.34,0.059,2.07,65.24,14.14,96.65,12513,DRIVING,2025-10-26T21:23:22.408535
13100941,491,516,131,2025-10-27T05:13:58,33.6591427,-8.0875792,30.26,-0.001,2.11,79.14,14.47,97.75,12513,DRIVING,2025-10-26T21:23:22.408535
13100942,491,516,131,2025-10-27T05:14:28,33.6612337,-8.0861478,32.06,0.017,0.59,61.26,14.24,97.18,12514,DRIVING,2025-10-26T21:23:22.408535
13100943,491,516,131,2025-10-27T05:14:58,33.6627574,-8.0848699,24.75,-0.068,10.49,72.85,13.89,99.94,12514,HARSH_BRAKE,2025-10-26T21:23:22.408535
13100944,491,516,131,2025-10-27T05:15:28,33.6646428,-8.0835106,29.29,0.042,2.14,74.73,14.15,103.85,12515,DRIVING,2025-10-26T21:23:22.408535
13100945,491,516,131,2025-10-27T05:15:58,33.6667899,-8.0822509,31.83,0.024,2.32,75.61,13.9,92.53,12515,DRIVING,2025-10-26T21:23:22.408535
13100946,491,516,131,2025-10-27T05:16:28,33.6686546,-8.0809171,28.91,-0.027,2.24,57.11,13.51,98.51,12516,DRIVING,2025-10-26T21:23:22.408535
13100947,491,516,131,2025-10-27T05:16:58,33.6701463,-8.0792965,26.79,-0.02,2.19,69.19,14.21,91.78,12517,DRIVING,2025-10-26T21:23:22.408535
13100948,491,516,131,2025-10-27T05:17:28,33.671688,-8.0778252,26.23,-0.005,1.33,73.78,13.93,95.73,12517,DRIVING,2025-10-26T21:23:22.408535
13100949,491,516,131,2025-10-27T05:17:58,33.673347,-8.0759357,30.45,0.039,2.95,73.41,13.91,96.27,12518,DRIVING,2025-10-26T21:23:22.408535
13100950,491,516,131,2025-10-27T05:18:28,33.673347,-8.0759357,0.0,-0.282,0.0,56.6,12.3,49.02,12518,IDLE,2025-10-26T21:23:22.408535
13100951,491,516,131,2025-10-27T05:18:58,33.6734853,-8.0750283,10.23,0.095,0.9,80.75,14.19,94.85,12519,DRIVING,2025-10-26T21:23:22.408535
13100952,491,516,131,2025-10-27T05:19:28,33.6729477,-8.0732352,21.13,0.101,2.08,62.34,13.56,91.43,12519,DRIVING,2025-10-26T21:23:22.408535
13100953,491,516,131,2025-10-27T05:19:58,33.6719097,-8.0714856,23.82,0.025,1.34,71.57,14.3,100.06,12520,DRIVING,2025-10-26T21:23:22.409562
13100954,491,516,131,2025-10-27T05:20:28,33.6711169,-8.0698498,20.98,-0.026,2.92,55.76,14.39,91.98,12520,DRIVING,2025-10-26T21:23:22.409562
13100955,491,516,131,2025-10-27T05:20:58,33.6701866,-8.0690137,15.47,-0.051,1.89,67.42,13.63,103.17,12521,DRIVING,2025-10-26T21:23:22.409562
13100956,491,516,131,2025-10-27T05:21:28,33.6695186,-8.0685259,10.41,-0.047,0.0,74.15,14.0,104.68,12521,DRIVING,2025-10-26T21:23:22.409562
13100957,491,516,131,2025-10-27T05:21:58,33.6683531,-8.0680707,16.32,0.055,0.22,72.99,14.26,99.19,12522,DRIVING,2025-10-26T21:23:22.409562
13100958,491,516,131,2025-10-27T05:22:28,33.6671494,-8.0683599,16.35,0.0,0.31,76.09,14.45,97.37,12523,DRIVING,2025-10-26T21:23:22.409562
13100959,491,516,131,2025-10-27T05:22:58,33.6663174,-8.0690224,13.3,-0.028,2.96,60.69,13.73,92.23,12523,DRIVING,2025-10-26T21:23:22.409562
13100960,491,516,131,2025-10-27T05:23:28,33.6656978,-8.0698698,12.5,-0.007,2.05,68.99,13.99,103.43,12524,DRIVING,2025-10-26T21:23:22.409562
13100961,491,516,131,2025-10-27T05:23:58,33.6650247,-8.0705835,11.96,-0.005,1.89,68.12,14.37,102.69,12524,DRIVING,2025-10-26T21:23:22.409562
13100962,491,516,131,2025-10-27T05:24:28,33.6641708,-8.0718004,17.65,0.053,0.0,72.86,14.06,114.47,12525,RAPID_ACCEL,2025-10-26T21:23:22.409562
13100963,491,516,131,2025-10-27T05:24:58,33.6641708,-8.0718004,0.0,-0.163,0.0,55.5,12.27,55.34,12525,IDLE,2025-10-26T21:23:22.409562
13100964,491,516,131,2025-10-27T05:25:28,33.6641708,-8.0718004,0.0,0.0,0.0,68.17,12.31,46.57,12526,IDLE,2025-10-26T21:23:22.409562
13100965,491,516,131,2025-10-27T05:25:58,33.6642376,-8.072375,6.43,0.06,1.18,55.76,13.58,92.31,12526,DRIVING,2025-10-26T21:23:22.409562
13100966,491,516,131,2025-10-27T05:26:28,33.6644875,-8.0735028,12.94,0.06,0.69,65.67,14.16,104.55,12527,DRIVING,2025-10-26T21:23:22.409562
13100967,491,516,131,2025-10-27T05:26:58,33.6639904,-8.0749076,16.92,0.037,0.55,61.1,13.71,98.54,12527,DRIVING,2025-10-26T21:23:22.409562
13100968,491,516,131,2025-10-27T05:27:28,33.6619187,-8.0778424,42.66,0.238,2.52,61.22,13.59,99.03,12528,DRIVING,2025-10-26T21:23:22.409562
13100969,491,516,131,2025-10-27T05:27:58,33.6608019,-8.0832365,61.62,0.176,4.65,58.47,13.66,102.79,12529,DRIVING,2025-10-26T21:23:22.409562
13100970,491,516,131,2025-10-27T05:28:28,33.6593163,-8.0893675,70.79,0.085,3.47,63.8,13.93,97.36,12529,DRIVING,2025-10-26T21:23:22.409562
13100971,491,516,131,2025-10-27T05:28:58,33.6580199,-8.0959532,75.03,0.039,2.99,71.38,13.7,95.51,12530,DRIVING,2025-10-26T21:23:22.409562
13100972,491,516,131,2025-10-27T05:29:28,33.6576372,-8.1025855,73.71,-0.012,4.46,65.58,14.31,101.35,12530,DRIVING,2025-10-26T21:23:22.409562
13100973,491,516,131,2025-10-27T05:29:58,33.6585406,-8.1090953,73.17,-0.005,3.09,79.12,13.72,96.95,12531,DRIVING,2025-10-26T21:23:22.409562
13100974,491,516,131,2025-10-27T05:30:28,33.6607129,-8.1156301,78.02,0.045,3.87,63.89,13.58,97.02,12531,DRIVING,2025-10-26T21:23:22.410560
13100975,491,516,131,2025-10-27T05:30:58,33.6623313,-8.1234155,88.97,0.101,4.25,62.55,13.93,93.73,12532,DRIVING,2025-10-26T21:23:22.410560
13100976,491,516,131,2025-10-27T05:31:28,33.6626299,-8.130686,80.7,-0.077,4.78,79.31,13.59,96.37,12532,DRIVING,2025-10-26T21:23:22.410560
13100977,491,516,131,2025-10-27T05:31:58,33.6621876,-8.1373762,74.4,-0.058,4.13,64.27,14.24,90.24,12533,DRIVING,2025-10-26T21:23:22.410560
13100978,491,516,131,2025-10-27T05:32:28,33.6614207,-8.1437976,71.92,-0.023,3.81,70.31,13.8,103.15,12533,DRIVING,2025-10-26T21:23:22.410560
13100979,491,516,131,2025-10-27T05:32:58,33.6619183,-8.1506963,76.77,0.045,3.19,59.13,14.31,103.77,12534,DRIVING,2025-10-26T21:23:22.410560
13100980,491,516,131,2025-10-27T05:33:28,33.6608231,-8.1576751,78.73,0.018,3.45,63.52,14.03,91.59,12535,DRIVING,2025-10-26T21:23:22.410560
13100981,491,516,131,2025-10-27T05:33:58,33.6608231,-8.1576751,0.0,-0.729,0.0,63.45,12.46,48.1,12535,IDLE,2025-10-26T21:23:22.410560
